Unnamed: 0,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day,sales
0,511,1,863,1,1,0,0,,,,9421.29
0,58,4,594,1,1,0,0,,,,5794.47
0,963,5,717,1,0,0,1,,,,5938.63
0,860,4,638,1,1,0,0,,,,4829.77
0,114,1,515,1,0,0,0,2015.0,8.0,6.0,5164.37
0,20,3,753,1,0,0,1,,,,6644.49
0,33,4,743,1,1,0,0,,,,7422.45
0,255,2,621,1,1,0,0,,,,6348.61
0,458,7,0,0,0,0,0,,,,0.0
0,963,6,354,1,0,0,0,,,,3226.74
0,167,7,0,0,0,0,0,2015.0,7.0,6.0,0.0
0,849,6,861,1,0,0,0,,,,7111.35
0,208,7,0,0,0,0,0,,,,0.0
0,85,6,687,1,0,0,0,2013.0,9.0,11.0,5937.7
0,341,7,0,0,0,0,0,2014.0,3.0,8.0,0.0
0,841,5,425,1,0,0,0,,,,2946.53
0,234,3,787,1,0,0,0,,,,6745.59
0,333,7,0,0,0,0,0,2014.0,12.0,10.0,0.0
0,78,7,0,0,0,0,0,,,,0.0
0,764,7,0,0,0,0,0,2014.0,12.0,1.0,0.0
0,5,7,0,0,0,0,0,2013.0,8.0,9.0,0.0
0,547,6,688,1,0,0,0,2015.0,4.0,4.0,6886.35
0,705,6,686,1,0,0,0,2014.0,3.0,5.0,6225.17
0,244,5,534,1,0,0,1,,,,4728.37
0,513,3,1681,1,0,0,0,2014.0,10.0,12.0,13007.56
0,894,6,753,1,0,0,0,,,,6348.84
0,974,2,1806,1,1,0,0,2013.0,5.0,2.0,14039.53
0,814,7,0,0,0,0,0,,,,0.0
0,989,5,637,1,1,0,0,,,,5908.23
0,135,7,0,0,0,0,0,,,,0.0
0,425,1,590,1,1,0,0,,,,6260.42
0,875,6,352,1,0,0,0,2013.0,10.0,8.0,3067.75
0,914,7,0,0,0,0,0,2014.0,8.0,6.0,0.0
0,1017,4,0,0,0,1,0,2013.0,3.0,10.0,0.0
0,880,1,0,0,0,1,0,,,,0.0
0,813,1,845,1,1,0,0,,,,9160.53
0,374,1,1097,1,1,0,0,2014.0,5.0,5.0,11651.22
0,883,3,417,1,0,0,1,,,,3838.55
0,348,4,665,1,0,0,1,,,,6580.98
0,529,5,777,1,1,0,0,,,,8266.99
0,758,6,415,1,0,0,0,,,,3391.6
0,698,6,1706,1,0,0,0,,,,13054.82
0,1115,2,411,1,1,0,0,2013.0,5.0,11.0,6220.36
0,216,2,676,1,0,0,1,,,,5161.66
0,753,7,0,0,0,0,0,,,,0.0
0,736,1,641,1,1,0,1,,,,7459.78
0,229,5,653,1,0,0,0,,,,6372.62
0,1078,6,438,1,0,0,0,,,,4854.23
0,715,4,688,1,1,0,0,,,,7132.36
0,748,2,344,1,0,0,1,2014.0,12.0,8.0,3897.84
0,202,7,0,0,0,0,0,2013.0,8.0,12.0,0.0
0,626,5,922,1,1,0,0,2015.0,6.0,2.0,9684.91
0,364,2,660,1,0,0,0,2014.0,10.0,6.0,5401.78
0,791,6,831,1,0,0,0,,,,7251.66
0,8,6,307,1,0,0,0,2013.0,7.0,9.0,2471.91
0,33,1,932,1,1,0,0,,,,10419.4
0,54,1,560,1,0,0,0,,,,5182.36
0,59,2,691,1,1,0,0,2014.0,3.0,6.0,7518.93
0,681,1,431,1,0,0,1,,,,3366.29
0,267,5,1510,1,0,0,0,,,,11405.36
0,39,1,1046,1,1,0,0,2013.0,7.0,1.0,10925.61
0,557,2,721,1,1,0,1,,,,5691.27
0,1058,4,678,1,1,0,1,,,,7071.09
0,99,1,431,1,0,0,0,2015.0,9.0,2.0,4718.76
0,641,4,560,1,0,0,0,,,,5638.96
0,537,5,646,1,0,0,0,,,,5361.08
0,198,5,493,1,1,0,1,2014.0,2.0,5.0,5412.56
0,994,6,257,1,0,0,0,,,,2295.93
0,1034,5,796,1,0,0,0,,,,6209.23
0,1068,4,293,1,1,0,0,2014.0,9.0,10.0,4157.32
0,264,3,837,1,0,0,0,2013.0,7.0,8.0,6979.57
0,427,2,829,1,1,0,1,,,,7956.57
0,663,1,803,1,1,0,0,2014.0,3.0,2.0,8777.65
0,452,2,438,1,0,0,0,2015.0,9.0,6.0,4706.19
0,78,4,502,1,1,0,0,,,,4169.64
0,487,5,640,1,0,0,0,,,,5790.07
0,960,3,614,1,1,0,0,,,,6927.84
0,209,4,582,1,0,0,0,,,,5547.65
0,506,5,794,1,0,0,0,,,,6438.7
0,789,4,522,1,1,0,0,2015.0,7.0,5.0,4682.15
0,257,2,916,1,0,0,1,2013.0,2.0,4.0,6316.58
0,367,1,520,1,0,0,0,,,,4751.36
0,264,2,813,1,1,0,1,,,,8164.48
0,464,3,1234,1,1,0,0,,,,9928.69
0,459,5,1228,1,1,0,0,2014.0,6.0,6.0,9983.63
0,841,3,411,1,0,0,0,2014.0,10.0,12.0,2931.62
0,675,4,675,1,1,0,0,,,,7143.73
0,150,2,824,1,1,0,0,2015.0,5.0,5.0,9502.86
0,808,5,585,1,0,0,0,,,,6203.4
0,4,2,1092,1,0,0,0,2014.0,11.0,3.0,8097.65
0,104,7,0,0,0,0,0,2015.0,8.0,3.0,0.0
0,241,1,620,1,0,0,0,2013.0,8.0,7.0,5427.82
0,17,5,823,1,0,0,0,,,,7135.72
0,844,1,582,1,1,0,0,,,,5800.06
0,1112,5,700,1,0,0,0,2014.0,11.0,4.0,6793.98
0,639,2,418,1,0,0,0,,,,3803.04
0,968,1,1339,1,1,0,0,2013.0,2.0,12.0,12649.04
0,329,6,429,1,0,0,0,2013.0,9.0,11.0,4163.14
0,365,2,571,1,1,0,0,,,,6543.11
0,682,2,2045,1,1,0,0,2014.0,7.0,10.0,14597.8
0,1084,5,810,1,1,0,0,2015.0,8.0,5.0,8222.3
0,1107,4,590,1,0,0,0,,,,4926.83
0,601,3,0,0,0,1,1,2014.0,1.0,1.0,0.0
0,450,5,1138,1,1,0,1,2013.0,2.0,8.0,8908.89
0,808,3,589,1,1,0,1,,,,6914.6
0,226,5,1038,1,1,0,0,,,,9136.31
0,224,6,432,1,0,0,0,2013.0,1.0,6.0,4827.1
0,364,2,592,1,0,0,0,2013.0,10.0,12.0,4566.2
0,483,1,787,1,1,0,0,,,,8365.97
0,536,6,0,0,0,1,0,2014.0,1.0,11.0,0.0
0,346,5,857,1,1,0,0,2014.0,5.0,12.0,8802.9
0,1010,3,618,1,0,0,0,2015.0,10.0,6.0,5473.44
0,927,5,774,1,1,0,0,,,,7358.56
0,476,3,670,1,1,0,0,2013.0,10.0,4.0,6460.25
0,309,1,0,0,0,2,1,2015.0,6.0,4.0,0.0
0,190,5,684,1,1,0,0,,,,7630.11
0,1065,6,320,1,0,0,0,,,,2966.11
0,429,7,0,0,0,0,0,,,,0.0
0,893,7,0,0,0,0,0,2014.0,9.0,3.0,0.0
0,113,6,789,1,0,0,0,2013.0,8.0,6.0,7009.85
0,184,6,486,1,0,0,0,,,,5257.02
0,885,4,862,1,1,0,1,2014.0,9.0,10.0,7546.4
0,331,6,597,1,0,0,0,,,,4973.94
0,805,5,557,1,1,0,0,2015.0,6.0,3.0,6526.91
0,379,4,432,1,0,0,0,,,,3378.94
0,454,5,0,0,0,1,1,,,,0.0
0,780,6,263,1,0,0,0,,,,2450.27
0,712,5,501,1,0,0,1,,,,4984.84
0,876,7,0,0,0,0,0,2014.0,6.0,7.0,0.0
0,675,3,0,0,0,3,1,,,,0.0
0,1112,2,777,1,1,0,0,,,,8418.26
0,645,1,1573,1,1,0,0,,,,13945.93
0,271,5,788,1,0,0,1,,,,6649.6
0,664,3,537,1,0,0,0,2013.0,3.0,4.0,4678.68
0,680,1,823,1,0,0,0,2013.0,5.0,8.0,7329.67
0,534,4,503,1,1,0,0,,,,4967.21
0,3,5,965,1,0,0,0,,,,7237.89
0,877,1,1155,1,0,0,1,,,,8682.31
0,674,4,898,1,0,0,0,2014.0,11.0,9.0,7161.16
0,396,4,1204,1,0,0,0,2013.0,5.0,9.0,9791.21
0,931,6,251,1,0,0,0,2013.0,6.0,4.0,2304.95
0,578,3,909,1,1,0,0,2014.0,3.0,9.0,9436.13
0,409,5,467,1,0,0,0,2014.0,11.0,7.0,4780.22
0,206,6,498,1,0,0,0,,,,4559.47
0,108,6,1180,1,0,0,0,,,,9087.12
0,760,7,0,0,0,0,0,,,,0.0
0,922,5,750,1,1,0,0,2014.0,6.0,6.0,7584.2
0,1080,3,920,1,1,0,0,2013.0,4.0,12.0,10975.45
0,845,7,0,0,0,0,0,,,,0.0
0,1014,3,1417,1,1,0,0,,,,12856.68
0,554,6,345,1,0,0,0,2013.0,2.0,3.0,3506.61
0,971,5,882,1,0,0,0,2014.0,12.0,9.0,8051.78
0,736,3,550,1,1,0,0,2013.0,3.0,7.0,6018.18
0,1113,3,617,1,0,0,0,,,,5393.47
0,345,6,313,1,0,0,0,,,,2772.67
0,358,1,974,1,0,0,0,,,,8188.2
0,27,6,909,1,0,0,0,,,,8090.46
0,210,3,266,1,0,0,0,,,,2346.76
0,1087,6,530,1,0,0,0,,,,5115.3
0,344,1,1258,1,0,0,1,2015.0,11.0,5.0,8680.26
0,116,1,764,1,0,0,0,,,,7018.97
0,385,4,0,0,0,1,0,2013.0,9.0,5.0,0.0
0,139,2,402,1,0,0,0,2015.0,7.0,7.0,4445.9
0,837,3,274,1,1,0,0,,,,3409.18
0,151,6,642,1,0,0,0,,,,6291.61
0,325,5,727,1,1,0,0,2015.0,5.0,6.0,7731.12
0,1096,7,0,0,0,0,0,2013.0,10.0,2.0,0.0
0,255,5,595,1,1,0,0,2014.0,4.0,7.0,5873.41
0,916,6,581,1,0,0,0,,,,5478.07
0,784,4,797,1,1,0,0,,,,7771.56
0,632,5,807,1,0,0,0,,,,6961.73
0,391,1,950,1,1,0,0,,,,10129.44
0,398,2,615,1,1,0,0,,,,6072.33
0,929,1,904,1,1,0,0,2014.0,5.0,5.0,9032.23
0,294,1,946,1,0,0,0,2014.0,10.0,2.0,7764.33
0,319,1,783,1,0,0,0,2014.0,7.0,7.0,6732.3
0,75,6,621,1,0,0,0,2015.0,7.0,3.0,6185.48
0,178,5,943,1,0,0,0,,,,7820.23
0,779,4,807,1,1,0,0,2013.0,7.0,3.0,7646.67
0,737,2,1077,1,1,0,0,,,,8928.07
0,305,5,502,1,1,0,0,,,,4996.32
0,454,6,257,1,0,0,0,2014.0,11.0,1.0,2204.15
0,218,5,693,1,1,0,0,2013.0,8.0,11.0,5622.66
0,820,3,1138,1,1,0,0,2013.0,5.0,6.0,12714.85
0,898,1,1057,1,1,0,0,2013.0,1.0,7.0,10672.15
0,125,4,1877,1,1,0,0,2014.0,3.0,7.0,14883.06
0,829,4,808,1,1,0,0,2013.0,10.0,10.0,7469.47
0,451,6,482,1,0,0,0,2015.0,6.0,6.0,5100.95
0,78,2,519,1,1,0,0,,,,5160.1
0,301,7,0,0,0,0,0,2015.0,8.0,3.0,0.0
0,781,2,670,1,0,0,0,2013.0,12.0,2.0,5917.77
0,255,3,698,1,1,0,1,2015.0,1.0,7.0,7381.45
0,450,7,0,0,0,0,0,2014.0,9.0,11.0,0.0
0,132,3,603,1,1,0,0,,,,5904.66
0,704,2,1343,1,1,0,0,2014.0,1.0,4.0,12255.46
0,956,4,512,1,0,0,0,,,,3771.43
0,1105,1,425,1,0,0,1,,,,3657.43
0,395,5,583,1,1,0,0,2015.0,8.0,5.0,6287.9
0,224,2,342,1,0,0,0,2013.0,12.0,2.0,3691.62
0,291,6,456,1,0,0,0,,,,4050.93
0,86,3,673,1,1,0,0,2013.0,5.0,6.0,6138.08
0,963,4,1106,1,0,0,0,,,,9687.44
0,246,2,1058,1,1,0,0,2014.0,4.0,2.0,9166.52
0,846,4,786,1,1,0,0,,,,7956.39
0,476,3,560,1,0,0,0,,,,4741.38
0,773,1,921,1,1,0,0,,,,8798.28
0,1108,2,1101,1,1,0,0,,,,14389.91
0,147,1,1199,1,1,0,0,,,,12552.74
0,929,1,1015,1,0,0,0,2013.0,5.0,8.0,5995.4
0,619,5,483,1,1,0,0,2014.0,9.0,5.0,5257.13
0,719,7,0,0,0,0,0,,,,0.0
0,131,5,614,1,1,0,0,,,,5983.49
0,502,6,1380,1,0,0,0,,,,9565.68
0,1006,1,766,1,0,0,0,2013.0,8.0,7.0,5480.73
0,120,2,558,1,0,0,0,,,,5242.15
0,240,7,0,0,0,0,0,2014.0,7.0,9.0,0.0
0,874,2,477,1,0,0,0,2014.0,9.0,12.0,3892.72
0,190,1,695,1,0,0,0,,,,6369.32
0,790,7,0,0,0,0,0,,,,0.0
0,1059,4,1106,1,1,0,0,,,,9612.18
0,509,6,367,1,0,0,0,,,,3608.64
0,1057,3,592,1,1,0,0,,,,6255.19
0,990,3,528,1,1,0,0,,,,5534.19
0,130,1,677,1,1,0,1,2014.0,4.0,8.0,7358.45
0,571,6,782,1,0,0,0,,,,8211.25
0,675,2,521,1,1,0,0,,,,6165.95
0,424,6,811,1,0,0,0,,,,7163.01
0,722,6,1081,1,0,0,0,2015.0,10.0,1.0,9575.52
0,891,4,936,1,0,0,1,,,,6401.27
0,244,3,566,1,1,0,0,2014.0,3.0,9.0,6390.02
0,338,7,0,0,0,0,1,,,,0.0
0,532,1,1311,1,0,0,0,,,,10331.88
0,762,1,431,1,1,0,1,,,,4834.52
0,523,2,1627,1,1,0,1,2014.0,5.0,8.0,13268.65
0,947,5,1197,1,1,0,1,,,,9918.37
0,584,2,325,1,0,0,1,2014.0,12.0,8.0,3454.69
0,456,4,1239,1,1,0,0,,,,9884.05
0,905,1,1936,1,1,0,0,2013.0,8.0,4.0,15322.08
0,186,6,399,1,0,0,0,2015.0,7.0,2.0,4019.88
0,798,4,984,1,1,1,0,2015.0,4.0,6.0,9384.34
0,276,3,431,1,0,0,0,2015.0,11.0,3.0,4446.54
0,856,3,1001,1,0,0,1,2013.0,2.0,1.0,7329.98
0,538,2,542,1,0,0,0,,,,4110.51
0,904,7,0,0,0,0,0,,,,0.0
0,1093,5,921,1,1,0,1,,,,8859.47
0,211,7,0,0,0,0,0,,,,0.0
0,1073,1,868,1,1,0,0,,,,9017.83
0,1092,7,0,0,0,0,0,2015.0,1.0,3.0,0.0
0,641,4,439,1,0,0,1,,,,4133.94
0,835,3,693,1,1,0,0,2014.0,5.0,2.0,6594.16
0,87,7,0,0,0,0,0,,,,0.0
0,979,5,642,1,1,0,0,2014.0,4.0,7.0,6675.81
0,295,1,786,1,1,0,0,2015.0,4.0,5.0,8693.54
0,1103,2,459,1,1,0,0,2014.0,3.0,6.0,6423.54
0,155,4,571,1,1,0,1,,,,6680.05
0,744,3,820,1,1,0,0,2015.0,6.0,5.0,8718.85
0,93,4,634,1,1,0,1,,,,6615.13
0,753,3,756,1,1,0,0,,,,8655.01
0,904,7,0,0,0,0,0,2013.0,8.0,9.0,0.0
0,980,1,801,1,1,0,0,,,,9302.29
0,1081,2,786,1,1,0,0,2015.0,5.0,5.0,8838.69
0,581,2,521,1,0,0,0,2015.0,9.0,6.0,4668.0
0,23,7,0,0,0,0,0,,,,0.0
0,1095,5,676,1,1,0,0,2013.0,11.0,10.0,5030.39
0,844,3,664,1,1,0,0,2015.0,3.0,6.0,6363.54
0,343,1,572,1,0,0,0,2014.0,12.0,5.0,5330.12
0,714,2,364,1,1,0,0,2013.0,3.0,12.0,4609.04
0,397,1,1027,1,1,0,0,2013.0,1.0,7.0,11038.2
0,967,2,1075,1,1,0,1,,,,10825.97
0,188,5,370,1,0,0,1,2013.0,4.0,1.0,3894.89
0,302,1,276,1,0,0,0,2015.0,8.0,6.0,2850.53
0,281,6,683,1,0,0,0,2013.0,3.0,8.0,5885.63
0,684,6,731,1,0,0,0,,,,6811.05
0,690,1,1007,1,1,0,1,,,,10002.29
0,357,4,946,1,1,0,0,,,,8227.61
0,1071,3,748,1,1,0,0,2014.0,7.0,5.0,7003.0
0,961,5,0,0,1,1,0,2014.0,3.0,10.0,0.0
0,155,4,0,0,1,1,1,2015.0,4.0,6.0,0.0
0,730,5,1429,1,1,0,0,,,,12643.87
0,172,2,881,1,1,0,0,2015.0,3.0,2.0,9049.63
0,310,2,780,1,1,0,0,,,,9007.77
0,913,6,1103,1,0,0,0,2014.0,12.0,4.0,8860.66
0,544,3,2176,1,1,0,0,2013.0,9.0,1.0,17161.61
0,1000,2,893,1,1,0,0,2013.0,5.0,3.0,9024.48
0,16,1,1070,1,1,0,0,,,,10798.32
0,1026,1,1630,1,1,0,0,,,,15829.79
0,568,7,0,0,0,0,1,,,,0.0
0,897,2,281,1,0,0,0,,,,2564.23
0,515,5,887,1,1,0,0,2014.0,5.0,9.0,9387.11
0,600,1,726,1,1,0,0,,,,8304.81
0,413,5,936,1,0,0,0,2014.0,11.0,4.0,8550.85
0,233,5,1064,1,1,0,0,,,,9748.69
0,594,2,489,1,1,0,0,,,,5517.12
0,239,2,603,1,1,0,0,,,,6243.52
0,390,6,886,1,0,0,0,,,,7900.39
0,100,3,853,1,1,0,1,,,,9193.13
0,360,5,886,1,1,0,1,2013.0,11.0,10.0,8800.91
0,1084,4,827,1,0,0,0,2013.0,12.0,12.0,8508.02
0,525,4,1058,1,1,0,0,2013.0,5.0,12.0,10523.52
0,1042,2,586,1,1,0,0,2014.0,2.0,9.0,6100.03
0,734,5,850,1,1,0,0,,,,7783.4
0,686,5,695,1,0,0,1,2015.0,10.0,4.0,6670.08
0,474,5,810,1,1,0,1,,,,8393.87
0,1089,4,1343,1,1,0,0,,,,12278.06
0,448,6,490,1,0,0,0,,,,5103.0
0,349,6,807,1,0,0,0,,,,7960.48
0,943,7,0,0,0,0,0,,,,0.0
0,358,6,1247,1,0,0,0,2013.0,2.0,3.0,10144.89
0,820,5,1186,1,1,0,0,2013.0,11.0,10.0,13094.05
0,560,5,1511,1,0,0,1,,,,11536.71
0,1062,5,514,1,0,0,1,2013.0,12.0,7.0,5311.31
0,849,1,1038,1,1,0,0,2013.0,9.0,9.0,10387.03
0,1095,5,887,1,1,0,0,2013.0,6.0,12.0,7816.77
0,694,3,621,1,0,0,0,,,,5607.38
0,205,3,823,1,1,0,1,,,,7113.16
0,573,7,0,0,0,0,0,,,,0.0
0,804,5,416,1,0,0,0,,,,4562.52
0,856,3,952,1,1,0,0,2013.0,9.0,1.0,9741.79
0,252,3,709,1,0,0,0,,,,7588.57
0,457,3,410,1,1,0,0,,,,4752.91
0,665,6,753,1,0,0,0,,,,6304.51
0,422,3,494,1,1,0,0,2013.0,6.0,3.0,5373.52
0,57,1,844,1,0,0,0,,,,8468.92
0,125,2,1818,1,1,0,1,,,,14654.87
0,947,4,997,1,1,0,1,2014.0,4.0,9.0,7903.52
0,279,7,0,0,0,0,0,,,,0.0
0,156,3,702,1,1,0,1,2015.0,4.0,2.0,7741.36
0,869,7,0,0,0,0,0,2014.0,1.0,6.0,0.0
0,234,3,1147,1,1,0,0,2013.0,4.0,12.0,12731.92
0,123,1,1314,1,1,0,0,,,,11434.25
0,640,5,950,1,1,0,0,2014.0,7.0,3.0,11111.49
0,110,1,581,1,0,0,0,,,,5130.61
0,733,1,3555,1,1,0,1,2014.0,6.0,10.0,16209.6
0,808,2,606,1,0,0,0,2015.0,12.0,5.0,6121.98
0,914,1,1406,1,1,0,0,2013.0,9.0,9.0,12883.97
0,393,3,474,1,0,0,1,2013.0,2.0,1.0,4457.15
0,902,7,0,0,0,0,0,2014.0,5.0,1.0,0.0
0,441,4,533,1,0,0,0,,,,4510.73
0,391,7,0,0,0,0,0,2013.0,1.0,9.0,0.0
0,798,5,984,1,1,0,0,2013.0,11.0,1.0,9794.18
0,798,6,343,1,0,0,0,2013.0,10.0,8.0,2881.83
0,637,2,648,1,1,0,1,,,,7161.86
0,621,2,745,1,0,0,1,,,,5601.17
0,44,1,835,1,1,0,1,2015.0,2.0,2.0,10061.34
0,1008,1,888,1,1,0,0,2013.0,7.0,1.0,8929.4
0,868,2,614,1,1,0,0,2013.0,5.0,11.0,7627.45
0,695,1,432,1,0,0,0,2014.0,12.0,5.0,4140.8
0,107,4,796,1,0,0,1,,,,6061.1
0,916,7,0,0,0,0,0,,,,0.0
0,554,6,440,1,0,0,0,,,,4046.43
0,319,7,0,0,0,0,0,2013.0,7.0,4.0,0.0
0,448,5,661,1,0,0,1,2015.0,10.0,7.0,6056.26
0,886,4,650,1,1,0,0,2013.0,10.0,10.0,6925.74
0,86,7,0,0,0,0,0,,,,0.0
0,955,1,500,1,1,0,0,2013.0,7.0,1.0,5828.73
0,480,4,553,1,0,0,0,,,,4181.55
0,522,7,0,0,0,0,0,2013.0,1.0,9.0,0.0
0,498,1,888,1,0,0,0,2014.0,10.0,2.0,6880.97
0,989,6,401,1,0,0,0,,,,3934.58
0,170,4,459,1,1,0,0,,,,4901.99
0,864,7,0,0,0,0,0,2014.0,10.0,8.0,0.0
0,506,3,1082,1,1,0,0,2014.0,5.0,3.0,10106.44
0,512,7,1385,1,0,0,0,2015.0,8.0,2.0,8004.62
0,901,4,707,1,0,0,1,2014.0,2.0,1.0,6646.52
0,624,6,510,1,0,0,0,,,,4524.18
0,136,1,539,1,1,0,0,,,,7004.43
0,854,6,914,1,0,0,0,,,,7835.79
0,806,1,0,0,1,1,0,2014.0,6.0,1.0,0.0
0,1085,2,704,1,0,0,0,2013.0,12.0,3.0,6920.32
0,1068,4,434,1,1,0,0,,,,5299.12
0,770,4,819,1,1,0,0,,,,7628.3
0,884,5,733,1,1,0,0,,,,6518.01
0,95,5,1005,1,1,0,0,,,,10025.72
0,480,3,619,1,0,0,0,,,,4463.87
0,448,3,653,1,0,0,1,,,,6470.98
0,750,2,283,1,0,0,0,,,,3301.61
0,444,4,1350,1,1,0,1,,,,11168.13
0,653,5,594,1,1,0,0,,,,6230.99
0,284,1,376,1,0,0,1,2013.0,5.0,8.0,4026.45
0,439,4,914,1,1,0,0,2014.0,9.0,1.0,8749.95
0,800,3,567,1,1,0,0,2013.0,3.0,7.0,6402.84
0,799,4,805,1,0,0,0,,,,7257.94
0,280,3,446,1,0,0,1,2013.0,3.0,4.0,4770.01
0,617,5,578,1,1,0,1,2013.0,8.0,2.0,6226.57
0,634,2,717,1,0,0,0,2013.0,10.0,12.0,6115.54
0,746,6,427,1,0,0,0,,,,4291.22
0,233,3,972,1,0,0,0,,,,8148.68
0,1,4,722,1,1,0,1,2015.0,2.0,4.0,7169.46
0,189,4,801,1,0,0,0,,,,6468.01
0,465,1,648,1,1,0,1,,,,7581.64
0,74,2,1025,1,1,0,0,2014.0,3.0,6.0,9351.77
0,1072,1,675,1,0,0,0,2015.0,11.0,5.0,6357.42
0,928,2,503,1,0,0,0,,,,4880.78
0,59,1,788,1,1,0,1,,,,9081.5
0,545,5,1225,1,1,0,0,,,,12313.01
0,697,3,948,1,1,0,1,2015.0,1.0,7.0,9196.02
0,135,3,500,1,1,0,0,,,,5708.21
0,57,4,948,1,0,0,0,,,,8862.98
0,695,1,445,1,0,0,0,,,,3920.68
0,236,2,1050,1,1,0,0,2014.0,3.0,6.0,9930.18
0,1049,5,731,1,1,0,1,,,,5865.36
0,291,6,560,1,0,0,0,2013.0,2.0,11.0,5343.12
0,569,3,714,1,1,0,0,2014.0,7.0,5.0,5193.39
0,288,3,333,1,0,0,0,,,,3786.47
0,9,7,0,0,0,0,0,,,,0.0
0,183,5,706,1,1,0,0,,,,6568.4
0,947,1,1241,1,1,0,0,,,,10178.84
0,803,5,556,1,1,0,0,,,,6559.28
0,748,4,0,0,0,1,0,,,,0.0
0,534,3,472,1,1,0,0,2014.0,2.0,4.0,5241.77
0,1067,3,469,1,1,0,0,2013.0,6.0,11.0,5120.37
0,32,6,289,1,0,0,0,2014.0,8.0,2.0,2452.06
0,370,7,0,0,0,0,0,,,,0.0
0,985,1,720,1,0,0,1,2013.0,5.0,8.0,6457.06
0,306,6,331,1,0,0,0,,,,3068.68
0,542,5,567,1,1,0,0,,,,6502.96
0,518,2,408,1,0,0,0,,,,4041.54
0,346,3,686,1,1,0,0,,,,7911.5
0,622,7,0,0,0,0,0,2014.0,10.0,8.0,0.0
0,298,6,1001,1,0,0,0,,,,8269.21
0,119,4,576,1,0,0,0,,,,5696.4
0,43,7,0,0,0,0,0,2013.0,1.0,12.0,0.0
0,445,4,1242,1,0,0,0,,,,7971.14
0,507,6,813,1,0,0,0,,,,6703.79
0,233,5,1025,1,1,0,0,,,,9615.12
0,350,5,500,1,0,0,0,2014.0,11.0,4.0,5026.81
0,256,6,1428,1,0,0,0,,,,10720.28
0,852,6,433,1,0,0,0,,,,3554.79
0,436,7,0,0,0,0,0,2013.0,10.0,11.0,0.0
0,827,4,1021,1,1,0,0,,,,9984.64
0,522,4,727,1,1,0,0,2013.0,12.0,9.0,7614.03
0,1054,7,0,0,0,0,0,2013.0,10.0,11.0,0.0
0,430,3,555,1,0,0,0,,,,6056.57
0,687,7,0,0,0,0,0,,,,0.0
0,634,3,704,1,1,0,0,2014.0,5.0,11.0,7494.73
0,750,3,281,1,0,0,1,,,,3246.08
0,1074,7,0,0,0,0,0,2014.0,7.0,9.0,0.0
0,171,2,973,1,1,0,0,,,,9591.45
0,913,2,1593,1,1,0,1,,,,12384.52
0,685,4,504,1,0,0,1,2014.0,2.0,1.0,4695.72
0,236,4,733,1,0,0,0,,,,5975.88
0,399,7,0,0,0,0,0,,,,0.0
0,905,2,2005,1,1,0,0,2013.0,3.0,12.0,16207.23
0,192,7,0,0,0,0,0,,,,0.0
0,100,1,622,1,0,0,0,,,,6363.42
0,319,1,1033,1,1,0,0,,,,10188.51
0,491,7,0,0,0,0,0,2014.0,5.0,10.0,0.0
0,290,3,636,1,0,0,0,2014.0,12.0,3.0,5894.95
0,642,6,437,1,0,0,0,2014.0,5.0,7.0,3456.15
0,240,6,387,1,0,0,0,2015.0,3.0,1.0,3751.1
0,731,3,829,1,0,0,0,,,,6908.25
0,557,1,534,1,0,0,0,2014.0,12.0,5.0,5131.87
0,770,7,0,0,0,0,0,,,,0.0
0,62,6,374,1,0,0,0,2015.0,3.0,1.0,3783.51
0,940,1,1229,1,1,0,0,,,,12312.77
0,736,3,390,1,0,0,1,2014.0,11.0,6.0,3858.83
0,972,5,533,1,1,0,0,2013.0,5.0,7.0,5168.42
0,501,6,641,1,0,0,0,,,,5595.0
0,56,7,0,0,0,0,0,2014.0,9.0,2.0,0.0
0,73,3,496,1,0,0,0,2014.0,12.0,3.0,4876.31
0,1091,7,0,0,0,0,0,,,,0.0
0,806,3,423,1,0,0,1,,,,5008.52
0,963,2,1579,1,1,0,0,2014.0,2.0,12.0,14108.51
0,521,5,452,1,0,0,1,2014.0,3.0,1.0,4804.17
0,603,5,884,1,0,0,0,,,,6859.65
0,85,4,876,1,1,0,0,,,,6736.59
0,262,1,3142,1,1,0,0,,,,19755.38
0,68,2,1148,1,0,0,0,,,,7157.62
0,914,7,0,0,0,0,0,2015.0,10.0,5.0,0.0
0,640,3,0,0,1,1,0,2013.0,1.0,5.0,0.0
0,13,2,267,1,0,0,0,2014.0,11.0,3.0,3072.83
0,934,5,811,1,0,0,0,,,,6899.33
0,290,2,708,1,0,0,0,2015.0,9.0,6.0,7034.21
0,1063,6,457,1,0,0,0,,,,3495.33
0,210,1,273,1,0,0,0,,,,2354.31
0,721,7,0,0,0,0,0,2015.0,10.0,5.0,0.0
0,346,6,424,1,0,0,0,,,,4379.75
0,351,7,0,0,0,0,0,2014.0,1.0,6.0,0.0
0,168,4,754,1,1,0,0,2013.0,10.0,1.0,8127.38
0,875,7,0,0,0,0,0,,,,0.0
0,950,1,736,1,1,0,0,,,,7912.83
0,538,3,523,1,1,0,1,,,,5189.68
0,1021,7,0,0,0,0,0,2013.0,3.0,11.0,0.0
0,715,2,802,1,1,0,0,2014.0,4.0,11.0,9374.52
